trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint
572207,15:01:00,15:01:00,152267,14,,,,1
572207,15:05:00,15:05:00,152251,15,,,,1
572208,15:15:00,15:15:00,152251,1,,,,1
572208,15:19:00,15:19:00,152256,2,,,,1
572208,15:21:00,15:21:00,152257,3,,,,1
572208,15:25:00,15:25:00,152258,4,,,,1
572208,15:26:00,15:26:00,152259,5,,,,1
572208,15:30:00,15:30:00,152268,6,,,,1
572208,15:31:00,15:31:00,152262,7,,,,1
572208,15:33:00,15:33:00,152261,8,,,,1
572208,15:39:00,15:39:00,152260,9,,,,1
572208,15:43:00,15:43:00,152264,10,,,,1
572208,15:45:00,15:45:00,152269,11,,,,1
572208,15:49:00,15:49:00,152263,12,,,,1
572208,15:54:00,15:54:00,152266,13,,,,1
572208,15:56:00,15:56:00,152267,14,,,,1
572208,16:00:00,16:00:00,152251,15,,,,1
572209,16:10:00,16:10:00,152251,1,,,,1
572209,16:14:00,16:14:00,152256,2,,,,1
572209,16:16:00,16:16:00,152257,3,,,,1
572209,16:20:00,16:20:00,152258,4,,,,1
572209,16:21:00,16:21:00,152259,5,,,,1
572209,16:25:00,16:25:00,152268,6,,,,1
572209,16:26:00,16:26:00,152262,7,,,,1
572209,16:28:00,16:28:00,152261,8,,,,1
572209,16:34:00,16:34:00,152260,9,,,,1
572209,16:38:00,16:38:00,152264,10,,,,1
572209,16:40:00,16:40:00,152269,11,,,,1
572209,16:44:00,16:44:00,152263,12,,,,1
572209,16:49:00,16:49:00,152266,13,,,,1
572209,16:51:00,16:51:00,152267,14,,,,1
572209,16:55:00,16:55:00,152251,15,,,,1
572210,17:05:00,17:05:00,152251,1,,,,1
572210,17:09:00,17:09:00,152256,2,,,,1
572210,17:11:00,17:11:00,152257,3,,,,1
572210,17:15:00,17:15:00,152258,4,,,,1
572210,17:16:00,17:16:00,152259,5,,,,1
572210,17:20:00,17:20:00,152268,6,,,,1
572210,17:21:00,17:21:00,152262,7,,,,1
572210,17:23:00,17:23:00,152261,8,,,,1
572210,17:29:00,17:29:00,152260,9,,,,1
572210,17:33:00,17:33:00,152264,10,,,,1
572210,17:35:00,17:35:00,152269,11,,,,1
572210,17:39:00,17:39:00,152263,12,,,,1
572210,17:44:00,17:44:00,152266,13,,,,1
572210,17:46:00,17:46:00,152267,14,,,,1
572210,17:50:00,17:50:00,152251,15,,,,1
572211,18:00:00,18:00:00,152251,1,,,,1
572211,18:04:00,18:04:00,152256,2,,,,1
572211,18:06:00,18:06:00,152257,3,,,,1
572211,18:10:00,18:10:00,152258,4,,,,1
572211,18:11:00,18:11:00,152259,5,,,,1
572211,18:15:00,18:15:00,152268,6,,,,1
572211,18:16:00,18:16:00,152262,7,,,,1
572211,18:18:00,18:18:00,152261,8,,,,1
572211,18:24:00,18:24:00,152260,9,,,,1
572211,18:28:00,18:28:00,152264,10,,,,1
572211,18:30:00,18:30:00,152269,11,,,,1
572211,18:34:00,18:34:00,152263,12,,,,1
572211,18:39:00,18:39:00,152266,13,,,,1
572211,18:41:00,18:41:00,152267,14,,,,1
572211,18:45:00,18:45:00,152251,15,,,,1
572212,18:55:00,18:55:00,152251,1,,,,1
572212,18:59:00,18:59:00,152256,2,,,,1
572212,19:01:00,19:01:00,152257,3,,,,1
572212,19:05:00,19:05:00,152258,4,,,,1
572212,19:06:00,19:06:00,152259,5,,,,1
572212,19:10:00,19:10:00,152268,6,,,,1
572212,19:11:00,19:11:00,152262,7,,,,1
572212,19:13:00,19:13:00,152261,8,,,,1
572212,19:19:00,19:19:00,152260,9,,,,1
572212,19:23:00,19:23:00,152264,10,,,,1
572212,19:25:00,19:25:00,152269,11,,,,1
572212,19:29:00,19:29:00,152263,12,,,,1
572212,19:34:00,19:34:00,152266,13,,,,1
572212,19:36:00,19:36:00,152267,14,,,,1
572212,19:40:00,19:40:00,152251,15,,,,1
572213,19:50:00,19:50:00,152251,1,,,,1
572213,19:54:00,19:54:00,152256,2,,,,1
572213,19:56:00,19:56:00,152257,3,,,,1
572213,20:00:00,20:00:00,152258,4,,,,1
572213,20:01:00,20:01:00,152259,5,,,,1
572213,20:05:00,20:05:00,152268,6,,,,1
572213,20:06:00,20:06:00,152262,7,,,,1
572213,20:08:00,20:08:00,152261,8,,,,1
572213,20:14:00,20:14:00,152260,9,,,,1
572213,20:18:00,20:18:00,152264,10,,,,1
572213,20:20:00,20:20:00,152269,11,,,,1
572213,20:24:00,20:24:00,152263,12,,,,1
572213,20:29:00,20:29:00,152266,13,,,,1
572213,20:31:00,20:31:00,152267,14,,,,1
572213,20:35:00,20:35:00,152251,15,,,,1
572214,20:45:00,20:45:00,152251,1,,,,1
572214,20:49:00,20:49:00,152256,2,,,,1
572214,20:51:00,20:51:00,152257,3,,,,1
572214,20:55:00,20:55:00,152258,4,,,,1
572214,20:56:00,20:56:00,152259,5,,,,1
572214,21:00:00,21:00:00,152268,6,,,,1
572214,21:01:00,21:01:00,152262,7,,,,1
572214,21:03:00,21:03:00,152261,8,,,,1
572214,21:09:00,21:09:00,152260,9,,,,1
572214,21:13:00,21:13:00,152264,10,,,,1
572214,21:15:00,21:15:00,152269,11,,,,1
572214,21:19:00,21:19:00,152263,12,,,,1
572214,21:24:00,21:24:00,152266,13,,,,1
572214,21:26:00,21:26:00,152267,14,,,,1
572214,21:30:00,21:30:00,152251,15,,,,1
572215,21:40:00,21:40:00,152251,1,,,,1
572215,21:44:00,21:44:00,152256,2,,,,1
572215,21:46:00,21:46:00,152257,3,,,,1
572215,21:50:00,21:50:00,152258,4,,,,1
572215,21:51:00,21:51:00,152259,5,,,,1
572215,21:55:00,21:55:00,152268,6,,,,1
572215,21:56:00,21:56:00,152262,7,,,,1
572215,21:58:00,21:58:00,152261,8,,,,1
572215,22:04:00,22:04:00,152260,9,,,,1
572215,22:08:00,22:08:00,152264,10,,,,1
572215,22:10:00,22:10:00,152269,11,,,,1
572215,22:14:00,22:14:00,152263,12,,,,1
572215,22:19:00,22:19:00,152266,13,,,,1
572215,22:21:00,22:21:00,152267,14,,,,1
572215,22:25:00,22:25:00,152251,15,,,,1
572216,22:35:00,22:35:00,152251,1,,,,1
572216,22:39:00,22:39:00,152256,2,,,,1
572216,22:41:00,22:41:00,152257,3,,,,1
572216,22:45:00,22:45:00,152258,4,,,,1
572216,22:46:00,22:46:00,152259,5,,,,1
572216,22:50:00,22:50:00,152268,6,,,,1
572216,22:51:00,22:51:00,152262,7,,,,1
572216,22:53:00,22:53:00,152261,8,,,,1
572216,22:59:00,22:59:00,152260,9,,,,1
572216,23:03:00,23:03:00,152264,10,,,,1
572216,23:05:00,23:05:00,152269,11,,,,1
572216,23:09:00,23:09:00,152263,12,,,,1
572216,23:14:00,23:14:00,152266,13,,,,1
572216,23:16:00,23:16:00,152267,14,,,,1
572216,23:20:00,23:20:00,152251,15,,,,1
617351,23:30:00,23:30:00,152251,1,,,,1
617351,23:34:00,23:34:00,152256,2,,,,1
617351,23:36:00,23:36:00,152257,3,,,,1
617351,23:40:00,23:40:00,152258,4,,,,1
617351,23:41:00,23:41:00,152259,5,,,,1
617351,23:45:00,23:45:00,152268,6,,,,1
617351,23:46:00,23:46:00,152262,7,,,,1
617351,23:48:00,23:48:00,152261,8,,,,1
617351,23:54:00,23:54:00,152260,9,,,,1
617351,23:58:00,23:58:00,152264,10,,,,1
617351,24:00:00,24:00:00,152269,11,,,,1
617351,24:04:00,24:04:00,152263,12,,,,1
617351,24:09:00,24:09:00,152266,13,,,,1
617351,24:11:00,24:11:00,152267,14,,,,1
572464,07:00:00,07:00:00,152265,1,,,,1
572464,07:15:00,07:15:00,152266,2,,,,1
572464,07:17:00,07:17:00,152267,3,,,,1
572464,07:22:00,07:32:00,152251,4,,,,1
572464,07:36:00,07:36:00,152256,5,,,,1
572464,07:40:00,07:40:00,152263,6,,,,1
572464,07:55:00,07:55:00,152265,7,,,,1
572465,07:55:00,07:55:00,152265,1,,,,1
572465,08:10:00,08:10:00,152266,2,,,,1
572465,08:12:00,08:12:00,152267,3,,,,1
572465,08:17:00,08:27:00,152251,4,,,,1
572465,08:31:00,08:31:00,152256,5,,,,1
572465,08:35:00,08:35:00,152263,6,,,,1
572465,08:50:00,08:50:00,152265,7,,,,1
572466,08:50:00,08:50:00,152265,1,,,,1
572466,09:05:00,09:05:00,152266,2,,,,1
572466,09:07:00,09:07:00,152267,3,,,,1
572466,09:12:00,09:22:00,152251,4,,,,1
572466,09:26:00,09:26:00,152256,5,,,,1
572466,09:30:00,09:30:00,152263,6,,,,1
572466,09:45:00,09:45:00,152265,7,,,,1
572467,09:45:00,09:45:00,152265,1,,,,1
572467,10:00:00,10:00:00,152266,2,,,,1
572467,10:02:00,10:02:00,152267,3,,,,1
572467,10:07:00,10:17:00,152251,4,,,,1
572467,10:21:00,10:21:00,152256,5,,,,1
572467,10:25:00,10:25:00,152263,6,,,,1
572467,10:40:00,10:40:00,152265,7,,,,1
572468,10:40:00,10:40:00,152265,1,,,,1
572468,10:55:00,10:55:00,152266,2,,,,1
572468,10:57:00,10:57:00,152267,3,,,,1
572468,11:02:00,11:12:00,152251,4,,,,1
572468,11:16:00,11:16:00,152256,5,,,,1
572468,11:20:00,11:20:00,152263,6,,,,1
572468,11:35:00,11:35:00,152265,7,,,,1
572469,11:35:00,11:35:00,152265,1,,,,1
572469,11:50:00,11:50:00,152266,2,,,,1
572469,11:52:00,11:52:00,152267,3,,,,1
572469,11:57:00,12:07:00,152251,4,,,,1
572469,12:11:00,12:11:00,152256,5,,,,1
572469,12:15:00,12:15:00,152263,6,,,,1
572469,12:30:00,12:30:00,152265,7,,,,1
572470,12:30:00,12:30:00,152265,1,,,,1
572470,12:45:00,12:45:00,152266,2,,,,1
572470,12:47:00,12:47:00,152267,3,,,,1
572470,12:52:00,13:02:00,152251,4,,,,1
572470,13:06:00,13:06:00,152256,5,,,,1
572470,13:10:00,13:10:00,152263,6,,,,1
572470,13:25:00,13:25:00,152265,7,,,,1
572471,13:25:00,13:25:00,152265,1,,,,1
572471,13:40:00,13:40:00,152266,2,,,,1
572471,13:42:00,13:42:00,152267,3,,,,1
572471,13:47:00,13:57:00,152251,4,,,,1
572471,14:01:00,14:01:00,152256,5,,,,1
572471,14:05:00,14:05:00,152263,6,,,,1
572471,14:20:00,14:20:00,152265,7,,,,1
572472,14:20:00,14:20:00,152265,1,,,,1
572472,14:35:00,14:35:00,152266,2,,,,1
572472,14:37:00,14:37:00,152267,3,,,,1
572472,14:42:00,14:52:00,152251,4,,,,1
572472,14:56:00,14:56:00,152256,5,,,,1
572472,15:00:00,15:00:00,152263,6,,,,1
572472,15:15:00,15:15:00,152265,7,,,,1
572473,15:15:00,15:15:00,152265,1,,,,1
572473,15:30:00,15:30:00,152266,2,,,,1
572473,15:32:00,15:32:00,152267,3,,,,1
572473,15:37:00,15:47:00,152251,4,,,,1
572473,15:51:00,15:51:00,152256,5,,,,1
572473,15:55:00,15:55:00,152263,6,,,,1
572473,16:10:00,16:10:00,152265,7,,,,1
572474,16:10:00,16:10:00,152265,1,,,,1
572474,16:25:00,16:25:00,152266,2,,,,1
572474,16:27:00,16:27:00,152267,3,,,,1
572474,16:32:00,16:42:00,152251,4,,,,1
572474,16:46:00,16:46:00,152256,5,,,,1
572474,16:50:00,16:50:00,152263,6,,,,1
572474,17:05:00,17:05:00,152265,7,,,,1
572475,17:05:00,17:05:00,152265,1,,,,1
572475,17:20:00,17:20:00,152266,2,,,,1
572475,17:22:00,17:22:00,152267,3,,,,1
572475,17:27:00,17:37:00,152251,4,,,,1
572475,17:41:00,17:41:00,152256,5,,,,1
572475,17:45:00,17:45:00,152263,6,,,,1
572475,18:00:00,18:00:00,152265,7,,,,1
572476,18:00:00,18:00:00,152265,1,,,,1
572476,18:15:00,18:15:00,152266,2,,,,1
572476,18:17:00,18:17:00,152267,3,,,,1
572476,18:22:00,18:32:00,152251,4,,,,1
572476,18:36:00,18:36:00,152256,5,,,,1
572476,18:40:00,18:40:00,152263,6,,,,1
572476,18:55:00,18:55:00,152265,7,,,,1
572477,18:55:00,18:55:00,152265,1,,,,1
572477,19:10:00,19:10:00,152266,2,,,,1
572477,19:12:00,19:12:00,152267,3,,,,1
572477,19:17:00,19:27:00,152251,4,,,,1
572477,19:31:00,19:31:00,152256,5,,,,1
572477,19:35:00,19:35:00,152263,6,,,,1
572477,19:50:00,19:50:00,152265,7,,,,1
572478,19:50:00,19:50:00,152265,1,,,,1
572478,20:05:00,20:05:00,152266,2,,,,1
572478,20:07:00,20:07:00,152267,3,,,,1
572478,20:12:00,20:22:00,152251,4,,,,1
572478,20:26:00,20:26:00,152256,5,,,,1
572478,20:30:00,20:30:00,152263,6,,,,1
572478,20:45:00,20:45:00,152265,7,,,,1
572479,20:45:00,20:45:00,152265,1,,,,1
572479,21:00:00,21:00:00,152266,2,,,,1
572479,21:02:00,21:02:00,152267,3,,,,1
572479,21:07:00,21:17:00,152251,4,,,,1
572479,21:21:00,21:21:00,152256,5,,,,1
572479,21:25:00,21:25:00,152263,6,,,,1
572479,21:40:00,21:40:00,152265,7,,,,1
572480,21:40:00,21:40:00,152265,1,,,,1
572480,21:55:00,21:55:00,152266,2,,,,1
572480,21:57:00,21:57:00,152267,3,,,,1
572480,22:02:00,22:12:00,152251,4,,,,1
572480,22:16:00,22:16:00,152256,5,,,,1
572480,22:20:00,22:20:00,152263,6,,,,1
572480,22:35:00,22:35:00,152265,7,,,,1
572481,22:35:00,22:35:00,152265,1,,,,1
572481,22:50:00,22:50:00,152266,2,,,,1
572481,22:52:00,22:52:00,152267,3,,,,1
572481,22:57:00,23:07:00,152251,4,,,,1
572481,23:11:00,23:11:00,152256,5,,,,1
572481,23:15:00,23:15:00,152263,6,,,,1
572481,23:30:00,23:30:00,152265,7,,,,1
572482,23:30:00,23:30:00,152265,1,,,,1
572482,23:45:00,23:45:00,152266,2,,,,1
572482,23:47:00,23:47:00,152267,3,,,,1
572482,23:52:00,24:02:00,152251,4,,,,1
572482,24:06:00,24:06:00,152256,5,,,,1
572482,24:10:00,24:10:00,152263,6,,,,1
572482,24:25:00,24:25:00,152265,7,,,,1
572483,07:00:00,07:00:00,152265,1,,,,1
572483,07:15:00,07:15:00,152266,2,,,,1
572483,07:17:00,07:17:00,152267,3,,,,1
572483,07:22:00,07:32:00,152251,4,,,,1
572483,07:36:00,07:36:00,152256,5,,,,1
572483,07:40:00,07:40:00,152263,6,,,,1
572483,07:55:00,07:55:00,152265,7,,,,1
572484,07:55:00,07:55:00,152265,1,,,,1
572484,08:10:00,08:10:00,152266,2,,,,1
572484,08:12:00,08:12:00,152267,3,,,,1
572484,08:17:00,08:27:00,152251,4,,,,1
572484,08:31:00,08:31:00,152256,5,,,,1
572484,08:35:00,08:35:00,152263,6,,,,1
572484,08:50:00,08:50:00,152265,7,,,,1
572485,08:50:00,08:50:00,152265,1,,,,1
572485,09:05:00,09:05:00,152266,2,,,,1
572485,09:07:00,09:07:00,152267,3,,,,1
572485,09:12:00,09:22:00,152251,4,,,,1
572485,09:26:00,09:26:00,152256,5,,,,1
572485,09:30:00,09:30:00,152263,6,,,,1
572485,09:45:00,09:45:00,152265,7,,,,1
572486,09:45:00,09:45:00,152265,1,,,,1
572486,10:00:00,10:00:00,152266,2,,,,1
572486,10:02:00,10:02:00,152267,3,,,,1
572486,10:07:00,10:17:00,152251,4,,,,1
572486,10:21:00,10:21:00,152256,5,,,,1
572486,10:25:00,10:25:00,152263,6,,,,1
572486,10:40:00,10:40:00,152265,7,,,,1
572487,10:40:00,10:40:00,152265,1,,,,1
572487,10:55:00,10:55:00,152266,2,,,,1
572487,10:57:00,10:57:00,152267,3,,,,1
572487,11:02:00,11:12:00,152251,4,,,,1
572487,11:16:00,11:16:00,152256,5,,,,1
572487,11:20:00,11:20:00,152263,6,,,,1
572487,11:35:00,11:35:00,152265,7,,,,1
572488,11:35:00,11:35:00,152265,1,,,,1
572488,11:50:00,11:50:00,152266,2,,,,1
572488,11:52:00,11:52:00,152267,3,,,,1
572488,11:57:00,12:07:00,152251,4,,,,1
572488,12:11:00,12:11:00,152256,5,,,,1
572488,12:15:00,12:15:00,152263,6,,,,1
572488,12:30:00,12:30:00,152265,7,,,,1
572489,12:30:00,12:30:00,152265,1,,,,1
572489,12:45:00,12:45:00,152266,2,,,,1
572489,12:47:00,12:47:00,152267,3,,,,1
572489,12:52:00,13:02:00,152251,4,,,,1
572489,13:06:00,13:06:00,152256,5,,,,1
572489,13:10:00,13:10:00,152263,6,,,,1
572489,13:25:00,13:25:00,152265,7,,,,1
572490,13:25:00,13:25:00,152265,1,,,,1
572490,13:40:00,13:40:00,152266,2,,,,1
572490,13:42:00,13:42:00,152267,3,,,,1
572490,13:47:00,13:57:00,152251,4,,,,1
572490,14:01:00,14:01:00,152256,5,,,,1
572490,14:05:00,14:05:00,152263,6,,,,1
572490,14:20:00,14:20:00,152265,7,,,,1
572491,14:20:00,14:20:00,152265,1,,,,1
572491,14:35:00,14:35:00,152266,2,,,,1
572491,14:37:00,14:37:00,152267,3,,,,1
572491,14:42:00,14:52:00,152251,4,,,,1
572491,14:56:00,14:56:00,152256,5,,,,1
572491,15:00:00,15:00:00,152263,6,,,,1
572491,15:15:00,15:15:00,152265,7,,,,1
572492,15:15:00,15:15:00,152265,1,,,,1
572492,15:30:00,15:30:00,152266,2,,,,1
572492,15:32:00,15:32:00,152267,3,,,,1
572492,15:37:00,15:47:00,152251,4,,,,1
572492,15:51:00,15:51:00,152256,5,,,,1
572492,15:55:00,15:55:00,152263,6,,,,1
572492,16:10:00,16:10:00,152265,7,,,,1
572493,16:10:00,16:10:00,152265,1,,,,1
572493,16:25:00,16:25:00,152266,2,,,,1
572493,16:27:00,16:27:00,152267,3,,,,1
572493,16:32:00,16:42:00,152251,4,,,,1
572493,16:46:00,16:46:00,152256,5,,,,1
572493,16:50:00,16:50:00,152263,6,,,,1
572493,17:05:00,17:05:00,152265,7,,,,1
572494,17:05:00,17:05:00,152265,1,,,,1
572494,17:20:00,17:20:00,152266,2,,,,1
572494,17:22:00,17:22:00,152267,3,,,,1
572494,17:27:00,17:37:00,152251,4,,,,1
572494,17:41:00,17:41:00,152256,5,,,,1
572494,17:45:00,17:45:00,152263,6,,,,1
572494,18:00:00,18:00:00,152265,7,,,,1
572495,18:00:00,18:00:00,152265,1,,,,1
572495,18:15:00,18:15:00,152266,2,,,,1
572495,18:17:00,18:17:00,152267,3,,,,1
572495,18:22:00,18:32:00,152251,4,,,,1
572495,18:36:00,18:36:00,152256,5,,,,1
572495,18:40:00,18:40:00,152263,6,,,,1
572495,18:55:00,18:55:00,152265,7,,,,1
572496,18:55:00,18:55:00,152265,1,,,,1
572496,19:10:00,19:10:00,152266,2,,,,1
572496,19:12:00,19:12:00,152267,3,,,,1
572496,19:17:00,19:27:00,152251,4,,,,1
572496,19:31:00,19:31:00,152256,5,,,,1
572496,19:35:00,19:35:00,152263,6,,,,1
572496,19:50:00,19:50:00,152265,7,,,,1
572497,19:50:00,19:50:00,152265,1,,,,1
572497,20:05:00,20:05:00,152266,2,,,,1
572497,20:07:00,20:07:00,152267,3,,,,1
572497,20:12:00,20:22:00,152251,4,,,,1
572497,20:26:00,20:26:00,152256,5,,,,1
572497,20:30:00,20:30:00,152263,6,,,,1
572497,20:45:00,20:45:00,152265,7,,,,1
572498,20:45:00,20:45:00,152265,1,,,,1
572498,21:00:00,21:00:00,152266,2,,,,1
572498,21:02:00,21:02:00,152267,3,,,,1
572498,21:07:00,21:17:00,152251,4,,,,1
572498,21:21:00,21:21:00,152256,5,,,,1
572498,21:25:00,21:25:00,152263,6,,,,1
572498,21:40:00,21:40:00,152265,7,,,,1
572499,21:40:00,21:40:00,152265,1,,,,1
572499,21:55:00,21:55:00,152266,2,,,,1
572499,21:57:00,21:57:00,152267,3,,,,1
572499,22:02:00,22:12:00,152251,4,,,,1
572499,22:16:00,22:16:00,152256,5,,,,1
572499,22:20:00,22:20:00,152263,6,,,,1
572499,22:35:00,22:35:00,152265,7,,,,1
572500,22:35:00,22:35:00,152265,1,,,,1
572500,22:50:00,22:50:00,152266,2,,,,1
572500,22:52:00,22:52:00,152267,3,,,,1
572500,22:57:00,23:07:00,152251,4,,,,1
572500,23:11:00,23:11:00,152256,5,,,,1
572500,23:15:00,23:15:00,152263,6,,,,1
572500,23:30:00,23:30:00,152265,7,,,,1
572501,23:30:00,23:30:00,152265,1,,,,1
572501,23:45:00,23:45:00,152266,2,,,,1
572501,23:47:00,23:47:00,152267,3,,,,1
572501,23:52:00,24:02:00,152251,4,,,,1
572501,24:06:00,24:06:00,152256,5,,,,1
572501,24:10:00,24:10:00,152263,6,,,,1
572501,24:25:00,24:25:00,152265,7,,,,1
572448,07:00:00,07:00:00,152251,1,,,,1
572448,07:06:00,07:06:00,152256,2,,,,1
572448,07:08:00,07:08:00,152257,3,,,,1
572448,07:11:00,07:11:00,152258,4,,,,1
572448,07:12:00,07:12:00,152259,5,,,,1
572448,07:15:00,07:15:00,152260,6,,,,1
572448,07:18:00,07:18:00,152261,7,,,,1
572448,07:19:00,07:19:00,152262,8,,,,1
572448,07:23:00,07:23:00,152263,9,,,,1
572448,07:27:00,07:27:00,152264,10,,,,1
572448,07:38:00,07:38:00,152265,11,,,,1
572448,07:53:00,07:53:00,152266,12,,,,1
572448,07:55:00,07:55:00,152267,13,,,,1
572448,08:00:00,08:00:00,152251,14,,,,1
572449,08:00:00,08:00:00,152251,1,,,,1
572449,08:16:00,08:16:00,152256,2,,,,1
572449,08:18:00,08:18:00,152257,3,,,,1
572449,08:21:00,08:21:00,152258,4,,,,1
572449,08:22:00,08:22:00,152259,5,,,,1
572449,08:25:00,08:25:00,152260,6,,,,1
572449,08:28:00,08:28:00,152261,7,,,,1
572449,08:29:00,08:29:00,152262,8,,,,1
572449,08:33:00,08:33:00,152263,9,,,,1
572449,08:37:00,08:37:00,152264,10,,,,1
572449,08:48:00,08:48:00,152265,11,,,,1
572449,09:03:00,09:03:00,152266,12,,,,1
572449,09:05:00,09:05:00,152267,13,,,,1
572449,09:10:00,09:10:00,152251,14,,,,1
572450,09:10:00,09:10:00,152251,1,,,,1
572450,09:26:00,09:26:00,152256,2,,,,1
572450,09:28:00,09:28:00,152257,3,,,,1
572450,09:31:00,09:31:00,152258,4,,,,1
572450,09:32:00,09:32:00,152259,5,,,,1
572450,09:35:00,09:35:00,152260,6,,,,1
572450,09:38:00,09:38:00,152261,7,,,,1
572450,09:39:00,09:39:00,152262,8,,,,1
572450,09:43:00,09:43:00,152263,9,,,,1
572450,09:47:00,09:47:00,152264,10,,,,1
572450,09:58:00,09:58:00,152265,11,,,,1
572450,10:13:00,10:13:00,152266,12,,,,1
572450,10:15:00,10:15:00,152267,13,,,,1
572450,10:20:00,10:20:00,152251,14,,,,1
572451,10:20:00,10:20:00,152251,1,,,,1
572451,10:36:00,10:36:00,152256,2,,,,1
572451,10:38:00,10:38:00,152257,3,,,,1
572451,10:41:00,10:41:00,152258,4,,,,1
572451,10:42:00,10:42:00,152259,5,,,,1
572451,10:45:00,10:45:00,152260,6,,,,1
572451,10:48:00,10:48:00,152261,7,,,,1
572451,10:49:00,10:49:00,152262,8,,,,1
572451,10:53:00,10:53:00,152263,9,,,,1
572451,10:57:00,10:57:00,152264,10,,,,1
572451,11:08:00,11:08:00,152265,11,,,,1
572451,11:23:00,11:23:00,152266,12,,,,1
572451,11:25:00,11:25:00,152267,13,,,,1
572451,11:30:00,11:30:00,152251,14,,,,1
572452,11:30:00,11:30:00,152251,1,,,,1
572452,11:46:00,11:46:00,152256,2,,,,1
572452,11:48:00,11:48:00,152257,3,,,,1
572452,11:51:00,11:51:00,152258,4,,,,1
572452,11:52:00,11:52:00,152259,5,,,,1
572452,11:55:00,11:55:00,152260,6,,,,1
572452,11:58:00,11:58:00,152261,7,,,,1
572452,11:59:00,11:59:00,152262,8,,,,1
572452,12:03:00,12:03:00,152263,9,,,,1
572452,12:07:00,12:07:00,152264,10,,,,1
572452,12:18:00,12:18:00,152265,11,,,,1
572452,12:33:00,12:33:00,152266,12,,,,1
572452,12:35:00,12:35:00,152267,13,,,,1
572452,12:40:00,12:40:00,152251,14,,,,1
572453,12:40:00,12:40:00,152251,1,,,,1
572453,12:56:00,12:56:00,152256,2,,,,1
572453,12:58:00,12:58:00,152257,3,,,,1
572453,13:01:00,13:01:00,152258,4,,,,1
572453,13:02:00,13:02:00,152259,5,,,,1
572453,13:05:00,13:05:00,152260,6,,,,1
572453,13:08:00,13:08:00,152261,7,,,,1
572453,13:09:00,13:09:00,152262,8,,,,1
572453,13:13:00,13:13:00,152263,9,,,,1
572453,13:17:00,13:17:00,152264,10,,,,1
572453,13:28:00,13:28:00,152265,11,,,,1
572453,13:43:00,13:43:00,152266,12,,,,1
572453,13:45:00,13:45:00,152267,13,,,,1
572453,13:50:00,13:50:00,152251,14,,,,1
572454,13:50:00,13:50:00,152251,1,,,,1
572454,14:06:00,14:06:00,152256,2,,,,1
572454,14:08:00,14:08:00,152257,3,,,,1
572454,14:11:00,14:11:00,152258,4,,,,1
572454,14:12:00,14:12:00,152259,5,,,,1
572454,14:15:00,14:15:00,152260,6,,,,1
572454,14:18:00,14:18:00,152261,7,,,,1
572454,14:19:00,14:19:00,152262,8,,,,1
572454,14:23:00,14:23:00,152263,9,,,,1
572454,14:27:00,14:27:00,152264,10,,,,1
572454,14:38:00,14:38:00,152265,11,,,,1
572454,14:53:00,14:53:00,152266,12,,,,1
572454,14:55:00,14:55:00,152267,13,,,,1
572454,15:00:00,15:00:00,152251,14,,,,1
572455,15:00:00,15:00:00,152251,1,,,,1
572455,15:16:00,15:16:00,152256,2,,,,1
572455,15:18:00,15:18:00,152257,3,,,,1
572455,15:21:00,15:21:00,152258,4,,,,1
572455,15:22:00,15:22:00,152259,5,,,,1
572455,15:25:00,15:25:00,152260,6,,,,1
572455,15:28:00,15:28:00,152261,7,,,,1
572455,15:29:00,15:29:00,152262,8,,,,1
572455,15:33:00,15:33:00,152263,9,,,,1
572455,15:37:00,15:37:00,152264,10,,,,1
572455,15:48:00,15:48:00,152265,11,,,,1
572455,16:03:00,16:03:00,152266,12,,,,1
572455,16:05:00,16:05:00,152267,13,,,,1
572455,16:10:00,16:10:00,152251,14,,,,1
572456,16:10:00,16:10:00,152251,1,,,,1
572456,16:26:00,16:26:00,152256,2,,,,1
572456,16:28:00,16:28:00,152257,3,,,,1
572456,16:31:00,16:31:00,152258,4,,,,1
572456,16:32:00,16:32:00,152259,5,,,,1
572456,16:35:00,16:35:00,152260,6,,,,1
572456,16:38:00,16:38:00,152261,7,,,,1
572456,16:39:00,16:39:00,152262,8,,,,1
572456,16:43:00,16:43:00,152263,9,,,,1
572456,16:47:00,16:47:00,152264,10,,,,1
572456,16:58:00,16:58:00,152265,11,,,,1
572456,17:13:00,17:13:00,152266,12,,,,1
572456,17:15:00,17:15:00,152267,13,,,,1
572456,17:20:00,17:20:00,152251,14,,,,1
572457,17:20:00,17:20:00,152251,1,,,,1
572457,17:36:00,17:36:00,152256,2,,,,1
572457,17:38:00,17:38:00,152257,3,,,,1
572457,17:41:00,17:41:00,152258,4,,,,1
572457,17:42:00,17:42:00,152259,5,,,,1
572457,17:45:00,17:45:00,152260,6,,,,1
572457,17:48:00,17:48:00,152261,7,,,,1
572457,17:49:00,17:49:00,152262,8,,,,1
572457,17:53:00,17:53:00,152263,9,,,,1
572457,17:57:00,17:57:00,152264,10,,,,1
572457,18:08:00,18:08:00,152265,11,,,,1
572457,18:23:00,18:23:00,152266,12,,,,1
572457,18:25:00,18:25:00,152267,13,,,,1
572457,18:30:00,18:30:00,152251,14,,,,1
